Date,Site Name,Total Gas Production,Gas Sales
2/15/2021,BARRICADE 22-06-4H,379.43,0
2/15/2021,BARRICADE 22-06-5H,225.09,0
2/15/2021,BARRICADE 23-31 CP,652.95,0
2/15/2021,BARRICADE 23-31-2H,141.64,0
2/15/2021,BARRICADE 23-31-3H,625.39,0
2/15/2021,BARRICADE 24-36 CP,1020,0
2/15/2021,BARRICADE 24-36S1LH,293.64,0
2/15/2021,BARRICADE 24-36S2MH,689.69,0
2/15/2021,BARRICADE 32NE-6D,79.46,79.46
2/15/2021,BARRICADE 34-24V,122,0
2/15/2021,BARRICADE 41-01,86,0
2/15/2021,BARRICADE 41-6 5 CP,1317.24,0
2/15/2021,BARRICADE 41-6S1LH,689.18,0
2/15/2021,BARRICADE 41-6S1MH,504.69,0
2/15/2021,BARRICADE 41SW-6D,140.22,0
2/15/2021,BARRICADE 41SW/32NE TB,,
2/15/2021,BARRICADE UNIT 14-01 CP,479.17,0
2/15/2021,BARRICADE UNIT 14-01H,535.98,0
2/15/2021,BARRICADE UNIT 24-36,140.14,0
2/15/2021,BARRICADE UNIT 33-12,120,120
2/15/2021,BARRICADE UNIT 44-1 SWD INFO ONLY,0,0
2/15/2021,CEPO FEDERAL 20-17,1088.08,0
2/15/2021,CEPO FEDERAL 23-7,149,0
2/15/2021,CEPO FEDERAL 3-19ST,0,0
2/15/2021,ENDURANCE 11-21-1V,22,0
2/15/2021,ENDURANCE 1595 S29-18V,83.56,64.29
2/15/2021,ENDURANCE 1595 S29-29V,52.03,40.03
2/15/2021,ENDURANCE 1595 S32-13V,58.67,45.14
2/15/2021,ENDURANCE 1595 S32-19V,65.87,50.68
2/15/2021,ENDURANCE 1595 S32-21V,58.15,44.75
2/15/2021,ENDURANCE 1595 S32-25V,46.11,35.48
2/15/2021,ENDURANCE 1595 S32-26V,207.8,159.89
2/15/2021,ENDURANCE 1595-S32-29S NW1 CP,574.43,442
2/15/2021,ENDURANCE 21-32,2.24,1.73
2/15/2021,ENDURANCE 41-29S1 CP,746.96,0
2/15/2021,ENDURANCE 41-29S1LH,207.32,0
2/15/2021,ENDURANCE 41-29S1MH,97.64,0
2/15/2021,ENDURANCE 41-29S1UH,557.01,0
2/15/2021,ENDURANCE 42-10 INJ INFO ONLY,,
2/15/2021,ENDURANCE 42-30-1V,25,0
2/15/2021,ENDURANCE 44-32,192.82,0
2/15/2021,ENDURANCE UNIT 23-5,39.05,0
2/15/2021,ENDURANCE UNIT 42-5,66,66
2/15/2021,ENDURANCE UNIT 44-29,76.02,0
2/15/2021,ENDURANCE/WEST SLOPE 32 CP,133,133
2/15/2021,FTUN 1495 S08-23V,1724.69,0
2/15/2021,FTUN 1495 S08-24V,1066.8,0
2/15/2021,FTUN 1495 S08-SW1 CP,5447.95,0
2/15/2021,FTUN 1495 S17-02V,1347.38,0
2/15/2021,FTUN 1495 S17-03V,1309.08,0
2/15/2021,PM-PB-05V-16V CP,435,435
2/15/2021,POLAR BAR 2,260.43,0
2/15/2021,POWDER MOUNTAIN UNIT 34-26X,60.56,60.56
2/15/2021,WEST SLOPE UNIT 33-32,38.04,0
2/16/2021,BARRICADE 11-7,222,222
2/16/2021,BARRICADE 14-01V,55.36,0
2/16/2021,BARRICADE 1496-S26-05V,138.5,138.5
2/16/2021,BARRICADE 1496-S26-16V,0,0
2/16/2021,BARRICADE 1595-S31 CP,976.88,0
2/16/2021,BARRICADE 1595-S31-11V,416.5,0
2/16/2021,BARRICADE 1595-S31-16V,747.94,0
2/16/2021,BARRICADE 21-11N1MH,234.39,0
2/16/2021,BARRICADE 22-06 CP,366.94,0
2/16/2021,BARRICADE 22-06-4H,367.79,0
2/16/2021,BARRICADE 22-06-5H,120.41,0
2/16/2021,BARRICADE 23-31 CP,488.4,0
2/16/2021,BARRICADE 23-31-2H,128.44,0
2/16/2021,BARRICADE 23-31-3H,429.49,0
2/16/2021,BARRICADE 24-36 CP,816,0
2/16/2021,BARRICADE 24-36S1LH,293.64,0
2/16/2021,BARRICADE 24-36S2MH,690.28,0
2/16/2021,BARRICADE 32NE-6D,61.48,61.48
2/16/2021,BARRICADE 34-24V,115,0
2/16/2021,BARRICADE 41-01,0,0
2/16/2021,BARRICADE 41-6 5 CP,1026.96,0
2/16/2021,BARRICADE 41-6S1LH,523.8,0
2/16/2021,BARRICADE 41-6S1MH,442.15,0
2/16/2021,BARRICADE 41SW-6D,100.55,0
2/16/2021,BARRICADE 41SW/32NE TB,,
2/16/2021,BARRICADE UNIT 14-01 CP,52.2,0
2/16/2021,BARRICADE UNIT 14-01H,53.65,0
2/16/2021,BARRICADE UNIT 24-36,136.99,0
2/16/2021,BARRICADE UNIT 33-12,150,150
2/16/2021,BARRICADE UNIT 44-1 SWD INFO ONLY,0,0
2/16/2021,CEPO FEDERAL 20-17,1070.66,0
2/16/2021,CEPO FEDERAL 23-7,155,0
2/16/2021,CEPO FEDERAL 3-19ST,0,0
2/16/2021,ENDURANCE 11-21-1V,39,0
2/16/2021,ENDURANCE 1595 S29-18V,81.45,68.86
2/16/2021,ENDURANCE 1595 S29-29V,84.07,71.07
2/16/2021,ENDURANCE 1595 S32-13V,91.62,77.45
2/16/2021,ENDURANCE 1595 S32-19V,118.88,100.5
2/16/2021,ENDURANCE 1595 S32-21V,90.81,76.77
2/16/2021,ENDURANCE 1595 S32-25V,128.98,109.04
2/16/2021,ENDURANCE 1595 S32-26V,129.9,109.82
2/16/2021,ENDURANCE 1595-S32-29S NW1 CP,727.46,615
2/16/2021,ENDURANCE 21-32,1.75,1.48
2/16/2021,ENDURANCE 41-29S1 CP,0,0
2/16/2021,ENDURANCE 41-29S1LH,431.67,0
2/16/2021,ENDURANCE 41-29S1MH,82.83,0
2/16/2021,ENDURANCE 41-29S1UH,621.38,0
2/16/2021,ENDURANCE 42-10 INJ INFO ONLY,,
2/16/2021,ENDURANCE 42-30-1V,50,0
2/16/2021,ENDURANCE 44-32,140.86,0
2/16/2021,ENDURANCE UNIT 23-5,0,0
2/16/2021,ENDURANCE UNIT 42-5,0,0
2/16/2021,ENDURANCE UNIT 44-29,16.36,0
2/16/2021,ENDURANCE/WEST SLOPE 32 CP,121,121
2/16/2021,FTUN 1495 S08-23V,3011.66,0
2/16/2021,FTUN 1495 S08-24V,414.19,0
2/16/2021,FTUN 1495 S08-SW1 CP,5068.79,0
2/16/2021,FTUN 1495 S17-02V,649.76,0
2/16/2021,FTUN 1495 S17-03V,993.19,0
2/16/2021,PM-PB-05V-16V CP,46,46
2/16/2021,POLAR BAR 2,223.65,0
2/16/2021,POWDER MOUNTAIN UNIT 34-26X,72.01,72.01
2/16/2021,WEST SLOPE UNIT 33-32,29.7,0
2/17/2021,BARRICADE 11-7,213,213
2/17/2021,BARRICADE 14-01V,82.33,0
2/17/2021,BARRICADE 1496-S26-05V,19.11,19.11
2/17/2021,BARRICADE 1496-S26-16V,0,0
2/17/2021,BARRICADE 1595-S31 CP,328.81,0
2/17/2021,BARRICADE 1595-S31-11V,469.18,0
2/17/2021,BARRICADE 1595-S31-16V,428.61,0
2/17/2021,BARRICADE 21-11N1MH,255.16,0
2/17/2021,BARRICADE 22-06 CP,309.15,0
2/17/2021,BARRICADE 22-06-4H,360.33,0
2/17/2021,BARRICADE 22-06-5H,49.37,0
2/17/2021,BARRICADE 23-31 CP,180.87,0
2/17/2021,BARRICADE 23-31-2H,157.59,0
2/17/2021,BARRICADE 23-31-3H,446.27,0
2/17/2021,BARRICADE 24-36 CP,223,0
2/17/2021,BARRICADE 24-36S1LH,257.51,0
2/17/2021,BARRICADE 24-36S2MH,602.45,0
2/17/2021,BARRICADE 32NE-6D,59.94,59.94
2/17/2021,BARRICADE 34-24V,117,0
2/17/2021,BARRICADE 41-01,0,0
2/17/2021,BARRICADE 41-6 5 CP,1648.67,0
2/17/2021,BARRICADE 41-6S1LH,825.67,0
2/17/2021,BARRICADE 41-6S1MH,759.09,0
2/17/2021,BARRICADE 41SW-6D,167.33,0
2/17/2021,BARRICADE 41SW/32NE TB,,
2/17/2021,BARRICADE UNIT 14-01 CP,32.87,0
2/17/2021,BARRICADE UNIT 14-01H,7.26,0
2/17/2021,BARRICADE UNIT 24-36,65.67,0
2/17/2021,BARRICADE UNIT 33-12,106,106
2/17/2021,BARRICADE UNIT 44-1 SWD INFO ONLY,0,0
2/17/2021,CEPO FEDERAL 20-17,1108.05,0
2/17/2021,CEPO FEDERAL 23-7,0,0
2/17/2021,CEPO FEDERAL 3-19ST,0,0
2/17/2021,ENDURANCE 11-21-1V,44,0
2/17/2021,ENDURANCE 1595 S29-18V,55.79,43.5
2/17/2021,ENDURANCE 1595 S29-29V,57.59,44.9
2/17/2021,ENDURANCE 1595 S32-13V,27.16,21.18
2/17/2021,ENDURANCE 1595 S32-19V,46.32,36.11
2/17/2021,ENDURANCE 1595 S32-21V,70.17,54.71
2/17/2021,ENDURANCE 1595 S32-25V,148.17,115.52
2/17/2021,ENDURANCE 1595 S32-26V,116.11,90.53
2/17/2021,ENDURANCE 1595-S32-29S NW1 CP,525.85,410
2/17/2021,ENDURANCE 21-32,4.54,3.54
2/17/2021,ENDURANCE 41-29S1 CP,637.15,0
2/17/2021,ENDURANCE 41-29S1LH,123.43,0
2/17/2021,ENDURANCE 41-29S1MH,41.06,0
2/17/2021,ENDURANCE 41-29S1UH,608.81,0
2/17/2021,ENDURANCE 42-10 INJ INFO ONLY,,
2/17/2021,ENDURANCE 42-30-1V,0,0
2/17/2021,ENDURANCE 44-32,205.88,0
2/17/2021,ENDURANCE UNIT 23-5,0,0
2/17/2021,ENDURANCE UNIT 42-5,74,74
2/17/2021,ENDURANCE UNIT 44-29,0.01,0
2/17/2021,ENDURANCE/WEST SLOPE 32 CP,0,0
2/17/2021,FTUN 1495 S08-23V,2357.52,0
2/17/2021,FTUN 1495 S08-24V,45.87,0
2/17/2021,FTUN 1495 S08-SW1 CP,2579.91,0
2/17/2021,FTUN 1495 S17-02V,116.75,0
2/17/2021,FTUN 1495 S17-03V,59.76,0
2/17/2021,PM-PB-05V-16V CP,0,0
2/17/2021,POLAR BAR 2,31.47,0
2/17/2021,POWDER MOUNTAIN UNIT 34-26X,0.02,0.02
2/17/2021,WEST SLOPE UNIT 33-32,26.43,0
2/18/2021,BARRICADE 11-7,216,216
2/18/2021,BARRICADE 14-01V,53.78,0
2/18/2021,BARRICADE 1496-S26-05V,0,0
2/18/2021,BARRICADE 1496-S26-16V,0,0
2/18/2021,BARRICADE 1595-S31 CP,0,0
2/18/2021,BARRICADE 1595-S31-11V,458.89,0
2/18/2021,BARRICADE 1595-S31-16V,343.43,0
2/18/2021,BARRICADE 21-11N1MH,268.24,0
2/18/2021,BARRICADE 22-06 CP,275.21,0
2/18/2021,BARRICADE 22-06-4H,356.08,0
2/18/2021,BARRICADE 22-06-5H,14.28,0
2/18/2021,BARRICADE 23-31 CP,51.11,0
2/18/2021,BARRICADE 23-31-2H,150.79,0
2/18/2021,BARRICADE 23-31-3H,212.08,0
2/18/2021,BARRICADE 24-36 CP,931,0
2/18/2021,BARRICADE 24-36S1LH,150.06,0
2/18/2021,BARRICADE 24-36S2MH,198.57,0
2/18/2021,BARRICADE 32NE-6D,28.95,28.95
2/18/2021,BARRICADE 34-24V,116,0
2/18/2021,BARRICADE 41-01,59,0
2/18/2021,BARRICADE 41-6 5 CP,1133.9,0
2/18/2021,BARRICADE 41-6S1LH,643.42,0
2/18/2021,BARRICADE 41-6S1MH,553.7,0
2/18/2021,BARRICADE 41SW-6D,115.85,0
2/18/2021,BARRICADE 41SW/32NE TB,,
2/18/2021,BARRICADE UNIT 14-01 CP,155.22,0
2/18/2021,BARRICADE UNIT 14-01H,146.27,0
2/18/2021,BARRICADE UNIT 24-36,0,0
2/18/2021,BARRICADE UNIT 33-12,153,153
2/18/2021,BARRICADE UNIT 44-1 SWD INFO ONLY,0,0
2/18/2021,CEPO FEDERAL 20-17,1099.52,0
2/18/2021,CEPO FEDERAL 23-7,138,0
2/18/2021,CEPO FEDERAL 3-19ST,0,0
2/18/2021,ENDURANCE 11-21-1V,84,0
2/18/2021,ENDURANCE 1595 S29-18V,72.17,65.26
2/18/2021,ENDURANCE 1595 S29-29V,70.53,63.78
2/18/2021,ENDURANCE 1595 S32-13V,47.97,43.38
2/18/2021,ENDURANCE 1595 S32-19V,79.72,72.1
2/18/2021,ENDURANCE 1595 S32-21V,115.25,104.23
2/18/2021,ENDURANCE 1595 S32-25V,210.64,190.49
2/18/2021,ENDURANCE 1595 S32-26V,413.14,373.64
2/18/2021,ENDURANCE 1595-S32-29S NW1 CP,1011.75,915
2/18/2021,ENDURANCE 21-32,2.34,2.12
2/18/2021,ENDURANCE 41-29S1 CP,111.18,0
2/18/2021,ENDURANCE 41-29S1LH,73.3,0
2/18/2021,ENDURANCE 41-29S1MH,14.37,0
2/18/2021,ENDURANCE 41-29S1UH,191.86,0
2/18/2021,ENDURANCE 42-10 INJ INFO ONLY,,
2/18/2021,ENDURANCE 42-30-1V,349,0
2/18/2021,ENDURANCE 44-32,254.98,0
2/18/2021,ENDURANCE UNIT 23-5,0,0
2/18/2021,ENDURANCE UNIT 42-5,69,69
2/18/2021,ENDURANCE UNIT 44-29,16.21,0
2/18/2021,ENDURANCE/WEST SLOPE 32 CP,98,98
2/18/2021,FTUN 1495 S08-23V,346.73,0
2/18/2021,FTUN 1495 S08-24V,231.88,0
2/18/2021,FTUN 1495 S08-SW1 CP,1016.13,0
2/18/2021,FTUN 1495 S17-02V,243.34,0
2/18/2021,FTUN 1495 S17-03V,194.19,0
2/18/2021,PM-PB-05V-16V CP,351,351
2/18/2021,POLAR BAR 2,0.12,0
2/18/2021,POWDER MOUNTAIN UNIT 34-26X,0.12,0.12
2/18/2021,WEST SLOPE UNIT 33-32,2.81,0
2/19/2021,BARRICADE 11-7,219,219
2/19/2021,BARRICADE 14-01V,61.38,0
2/19/2021,BARRICADE 1496-S26-05V,36.27,36.27
2/19/2021,BARRICADE 1496-S26-16V,59.61,59.61
2/19/2021,BARRICADE 1595-S31 CP,622.67,0
2/19/2021,BARRICADE 1595-S31-11V,451.6,0
2/19/2021,BARRICADE 1595-S31-16V,597.49,0
2/19/2021,BARRICADE 21-11N1MH,253.87,0
2/19/2021,BARRICADE 22-06 CP,448.71,0
2/19/2021,BARRICADE 22-06-4H,356.33,0
2/19/2021,BARRICADE 22-06-5H,170.12,0
2/19/2021,BARRICADE 23-31 CP,531.76,0
2/19/2021,BARRICADE 23-31-2H,148.42,0
2/19/2021,BARRICADE 23-31-3H,435.5,0
2/19/2021,BARRICADE 24-36 CP,1035,0
2/19/2021,BARRICADE 24-36S1LH,163.07,0
2/19/2021,BARRICADE 24-36S2MH,667.47,0
2/19/2021,BARRICADE 32NE-6D,38.7,38.7
2/19/2021,BARRICADE 34-24V,112,0
2/19/2021,BARRICADE 41-01,109,0
2/19/2021,BARRICADE 41-6 5 CP,886.25,0
2/19/2021,BARRICADE 41-6S1LH,382.09,0
2/19/2021,BARRICADE 41-6S1MH,364.91,0
2/19/2021,BARRICADE 41SW-6D,108.19,0
2/19/2021,BARRICADE 41SW/32NE TB,,
2/19/2021,BARRICADE UNIT 14-01 CP,633.5,0
2/19/2021,BARRICADE UNIT 14-01H,635.63,0
2/19/2021,BARRICADE UNIT 24-36,27.6,0
2/19/2021,BARRICADE UNIT 33-12,232,232
2/19/2021,BARRICADE UNIT 44-1 SWD INFO ONLY,0,0
2/19/2021,CEPO FEDERAL 20-17,1089.57,0
2/19/2021,CEPO FEDERAL 23-7,184,0
2/19/2021,CEPO FEDERAL 3-19ST,0,0
2/19/2021,ENDURANCE 11-21-1V,40,0
2/19/2021,ENDURANCE 1595 S29-18V,106.96,100.89
2/19/2021,ENDURANCE 1595 S29-29V,77.82,73.4
2/19/2021,ENDURANCE 1595 S32-13V,192.27,181.35
2/19/2021,ENDURANCE 1595 S32-19V,196.32,185.17
2/19/2021,ENDURANCE 1595 S32-21V,152.51,143.85
2/19/2021,ENDURANCE 1595 S32-25V,261.45,246.6
2/19/2021,ENDURANCE 1595 S32-26V,794.35,749.24
2/19/2021,ENDURANCE 1595-S32-29S NW1 CP,1785.37,1684
2/19/2021,ENDURANCE 21-32,3.7,3.49
2/19/2021,ENDURANCE 41-29S1 CP,841.52,0
2/19/2021,ENDURANCE 41-29S1LH,102.58,0
2/19/2021,ENDURANCE 41-29S1MH,97.49,0
2/19/2021,ENDURANCE 41-29S1UH,742.8,0
2/19/2021,ENDURANCE 42-10 INJ INFO ONLY,,
2/19/2021,ENDURANCE 42-30-1V,207,0
2/19/2021,ENDURANCE 44-32,109.01,0
2/19/2021,ENDURANCE UNIT 23-5,290.01,0
2/19/2021,ENDURANCE UNIT 42-5,211,211
2/19/2021,ENDURANCE UNIT 44-29,68.28,0
2/19/2021,ENDURANCE/WEST SLOPE 32 CP,141,141
2/19/2021,FTUN 1495 S08-23V,822.43,0
2/19/2021,FTUN 1495 S08-24V,597.32,0
2/19/2021,FTUN 1495 S08-SW1 CP,2849.83,0
2/19/2021,FTUN 1495 S17-02V,758.88,0
2/19/2021,FTUN 1495 S17-03V,671.19,0
2/19/2021,PM-PB-05V-16V CP,690,690
2/19/2021,POLAR BAR 2,137.82,0
2/19/2021,POWDER MOUNTAIN UNIT 34-26X,38.92,38.92
2/19/2021,WEST SLOPE UNIT 33-32,29.98,0
2/20/2021,BARRICADE 11-7,210,210
2/20/2021,BARRICADE 14-01V,118.11,0
2/20/2021,BARRICADE 1496-S26-05V,166.48,166.48
2/20/2021,BARRICADE 1496-S26-16V,201.11,201.11
2/20/2021,BARRICADE 1595-S31 CP,1547.12,0
2/20/2021,BARRICADE 1595-S31-11V,465.03,0
2/20/2021,BARRICADE 1595-S31-16V,1152.63,0
2/20/2021,BARRICADE 21-11N1MH,246.7,0
2/20/2021,BARRICADE 22-06 CP,552.82,0
2/20/2021,BARRICADE 22-06-4H,352.74,0
2/20/2021,BARRICADE 22-06-5H,290.98,0
2/20/2021,BARRICADE 23-31 CP,1075.73,0
2/20/2021,BARRICADE 23-31-2H,148.53,0
2/20/2021,BARRICADE 23-31-3H,989.49,0
2/20/2021,BARRICADE 24-36 CP,1184,0
2/20/2021,BARRICADE 24-36S1LH,333.71,0
2/20/2021,BARRICADE 24-36S2MH,676.88,0
2/20/2021,BARRICADE 32NE-6D,24.33,24.33
2/20/2021,BARRICADE 34-24V,123,0
2/20/2021,BARRICADE 41-01,111,0
2/20/2021,BARRICADE 41-6 5 CP,1746.65,0
2/20/2021,BARRICADE 41-6S1LH,898.02,0
2/20/2021,BARRICADE 41-6S1MH,780.78,0
2/20/2021,BARRICADE 41SW-6D,190.4,0
2/20/2021,BARRICADE 41SW/32NE TB,,
2/20/2021,BARRICADE UNIT 14-01 CP,729.95,0
2/20/2021,BARRICADE UNIT 14-01H,674.83,0
2/20/2021,BARRICADE UNIT 24-36,119.69,0
2/20/2021,BARRICADE UNIT 33-12,251,251
2/20/2021,BARRICADE UNIT 44-1 SWD INFO ONLY,0,0
2/20/2021,CEPO FEDERAL 20-17,1017.07,0
2/20/2021,CEPO FEDERAL 23-7,172,0
2/20/2021,CEPO FEDERAL 3-19ST,0,0
2/20/2021,ENDURANCE 11-21-1V,28,0
2/20/2021,ENDURANCE 1595 S29-18V,288.31,269.21
2/20/2021,ENDURANCE 1595 S29-29V,109.9,102.61
2/20/2021,ENDURANCE 1595 S32-13V,175.4,163.77
2/20/2021,ENDURANCE 1595 S32-19V,149.54,139.63
2/20/2021,ENDURANCE 1595 S32-21V,149.24,139.35
2/20/2021,ENDURANCE 1595 S32-25V,235.16,219.58
2/20/2021,ENDURANCE 1595 S32-26V,666.13,621.99
2/20/2021,ENDURANCE 1595-S32-29S NW1 CP,1778.87,1661
2/20/2021,ENDURANCE 21-32,5.2,4.85
2/20/2021,ENDURANCE 41-29S1 CP,985.2,0
2/20/2021,ENDURANCE 41-29S1LH,180.09,0
2/20/2021,ENDURANCE 41-29S1MH,295.88,0
2/20/2021,ENDURANCE 41-29S1UH,677.83,0
2/20/2021,ENDURANCE 42-10 INJ INFO ONLY,,
2/20/2021,ENDURANCE 42-30-1V,209,0
2/20/2021,ENDURANCE 44-32,216.48,0
2/20/2021,ENDURANCE UNIT 23-5,220.67,0
2/20/2021,ENDURANCE UNIT 42-5,122,122
2/20/2021,ENDURANCE UNIT 44-29,114.2,0
2/20/2021,ENDURANCE/WEST SLOPE 32 CP,121,121
2/20/2021,FTUN 1495 S08-23V,1825.8,0
2/20/2021,FTUN 1495 S08-24V,1309.99,0
2/20/2021,FTUN 1495 S08-SW1 CP,6321.77,0
2/20/2021,FTUN 1495 S17-02V,1634.56,0
2/20/2021,FTUN 1495 S17-03V,1551.42,0
2/20/2021,PM-PB-05V-16V CP,774,774
2/20/2021,POLAR BAR 2,238.85,0
2/20/2021,POWDER MOUNTAIN UNIT 34-26X,54.22,54.22
2/20/2021,WEST SLOPE UNIT 33-32,16.13,0
2/21/2021,BARRICADE 11-7,221,221
2/21/2021,BARRICADE 14-01V,141.4,0
2/21/2021,BARRICADE 1496-S26-05V,206.01,206.01
2/21/2021,BARRICADE 1496-S26-16V,229.85,229.85
2/21/2021,BARRICADE 1595-S31 CP,1505.18,0
2/21/2021,BARRICADE 1595-S31-11V,464.66,0
2/21/2021,BARRICADE 1595-S31-16V,1105.97,0
2/21/2021,BARRICADE 21-11N1MH,277.19,0
2/21/2021,BARRICADE 22-06 CP,528.83,0
2/21/2021,BARRICADE 22-06-4H,352.28,0
2/21/2021,BARRICADE 22-06-5H,264.01,0
2/21/2021,BARRICADE 23-31 CP,985.58,0
2/21/2021,BARRICADE 23-31-2H,148.94,0
2/21/2021,BARRICADE 23-31-3H,907.64,0
2/21/2021,BARRICADE 24-36 CP,1212,0
2/21/2021,BARRICADE 24-36S1LH,352.13,0
2/21/2021,BARRICADE 24-36S2MH,773.58,0
2/21/2021,BARRICADE 32NE-6D,10.9,10.9
2/21/2021,BARRICADE 34-24V,126,0
2/21/2021,BARRICADE 41-01,88,0
2/21/2021,BARRICADE 41-6 5 CP,1747.33,0
2/21/2021,BARRICADE 41-6S1LH,915.08,0
2/21/2021,BARRICADE 41-6S1MH,791.31,0
2/21/2021,BARRICADE 41SW-6D,182.48,0
2/21/2021,BARRICADE 41SW/32NE TB,,
2/21/2021,BARRICADE UNIT 14-01 CP,758.54,0
2/21/2021,BARRICADE UNIT 14-01H,671.18,0
2/21/2021,BARRICADE UNIT 24-36,188.97,0
2/21/2021,BARRICADE UNIT 33-12,199,199
2/21/2021,BARRICADE UNIT 44-1 SWD INFO ONLY,0,0
2/21/2021,CEPO FEDERAL 20-17,978.69,0
2/21/2021,CEPO FEDERAL 23-7,171,0
2/21/2021,CEPO FEDERAL 3-19ST,0,0
2/21/2021,ENDURANCE 11-21-1V,15,0
2/21/2021,ENDURANCE 1595 S29-18V,358.69,333.58
2/21/2021,ENDURANCE 1595 S29-29V,129.88,120.79
2/21/2021,ENDURANCE 1595 S32-13V,187.55,174.42
2/21/2021,ENDURANCE 1595 S32-19V,174.95,162.7
2/21/2021,ENDURANCE 1595 S32-21V,153.54,142.8
2/21/2021,ENDURANCE 1595 S32-25V,223.94,208.26
2/21/2021,ENDURANCE 1595 S32-26V,602.61,560.42
2/21/2021,ENDURANCE 1595-S32-29S NW1 CP,1836.58,1708
2/21/2021,ENDURANCE 21-32,5.42,5.04
2/21/2021,ENDURANCE 41-29S1 CP,896.2,0
2/21/2021,ENDURANCE 41-29S1LH,231.49,0
2/21/2021,ENDURANCE 41-29S1MH,256.19,0
2/21/2021,ENDURANCE 41-29S1UH,621.56,0
2/21/2021,ENDURANCE 42-10 INJ INFO ONLY,,
2/21/2021,ENDURANCE 42-30-1V,125,0
2/21/2021,ENDURANCE 44-32,197.19,0
2/21/2021,ENDURANCE UNIT 23-5,158.99,0
2/21/2021,ENDURANCE UNIT 42-5,212,212
2/21/2021,ENDURANCE UNIT 44-29,100.13,0
2/21/2021,ENDURANCE/WEST SLOPE 32 CP,125,125
2/21/2021,FTUN 1495 S08-23V,1829.52,0
2/21/2021,FTUN 1495 S08-24V,1245.01,0
2/21/2021,FTUN 1495 S08-SW1 CP,6183.06,0
2/21/2021,FTUN 1495 S17-02V,1607.63,0
2/21/2021,FTUN 1495 S17-03V,1500.89,0
2/21/2021,PM-PB-05V-16V CP,720,720
2/21/2021,POLAR BAR 2,262.46,0
2/21/2021,POWDER MOUNTAIN UNIT 34-26X,67.81,67.81
2/21/2021,WEST SLOPE UNIT 33-32,3.34,0
2/22/2021,BARRICADE 11-7,211,211
2/22/2021,BARRICADE 14-01V,146.96,0
2/22/2021,BARRICADE 1496-S26-05V,201.4,201.4
2/22/2021,BARRICADE 1496-S26-16V,226.49,226.49
2/22/2021,BARRICADE 1595-S31 CP,1428.69,0
