Date,Site Name,Total Gas Production,Gas Sales
2/22/2021,BARRICADE 1595-S31-11V,462.33,0
2/22/2021,BARRICADE 1595-S31-16V,1033.19,0
2/22/2021,BARRICADE 21-11N1MH,240.13,0
2/22/2021,BARRICADE 22-06 CP,512.97,0
2/22/2021,BARRICADE 22-06-4H,349.47,0
2/22/2021,BARRICADE 22-06-5H,253.81,0
2/22/2021,BARRICADE 23-31 CP,934.24,0
2/22/2021,BARRICADE 23-31-2H,149.25,0
2/22/2021,BARRICADE 23-31-3H,873.52,0
2/22/2021,BARRICADE 24-36 CP,1099,0
2/22/2021,BARRICADE 24-36S1LH,313.17,0
2/22/2021,BARRICADE 24-36S2MH,737.74,0
2/22/2021,BARRICADE 32NE-6D,11.02,11.02
2/22/2021,BARRICADE 34-24V,125,0
2/22/2021,BARRICADE 41-01,47,0
2/22/2021,BARRICADE 41-6 5 CP,1741.21,0
2/22/2021,BARRICADE 41-6S1LH,939.05,0
2/22/2021,BARRICADE 41-6S1MH,772.63,0
2/22/2021,BARRICADE 41SW-6D,172.23,0
2/22/2021,BARRICADE 41SW/32NE TB,,
2/22/2021,BARRICADE UNIT 14-01 CP,752.76,0
2/22/2021,BARRICADE UNIT 14-01H,672.02,0
2/22/2021,BARRICADE UNIT 24-36,166.64,0
2/22/2021,BARRICADE UNIT 33-12,191,191
2/22/2021,BARRICADE UNIT 44-1 SWD INFO ONLY,0,0
2/22/2021,CEPO FEDERAL 20-17,786.79,0
2/22/2021,CEPO FEDERAL 23-7,168,0
2/22/2021,CEPO FEDERAL 3-19ST,0,0
2/22/2021,ENDURANCE 11-21-1V,8,0
2/22/2021,ENDURANCE 1595 S29-18V,676.81,646.75
2/22/2021,ENDURANCE 1595 S29-29V,223.37,213.45
2/22/2021,ENDURANCE 1595 S32-13V,276,263.75
2/22/2021,ENDURANCE 1595 S32-19V,269.68,257.7
2/22/2021,ENDURANCE 1595 S32-21V,236.68,226.17
2/22/2021,ENDURANCE 1595 S32-25V,300.14,286.81
2/22/2021,ENDURANCE 1595 S32-26V,1008.12,963.35
2/22/2021,ENDURANCE 1595-S32-29S NW1 CP,3002.32,2869
2/22/2021,ENDURANCE 21-32,11.52,11.01
2/22/2021,ENDURANCE 41-29S1 CP,814.1,0
2/22/2021,ENDURANCE 41-29S1LH,240.05,0
2/22/2021,ENDURANCE 41-29S1MH,178.91,0
2/22/2021,ENDURANCE 41-29S1UH,592.95,0
2/22/2021,ENDURANCE 42-10 INJ INFO ONLY,,
2/22/2021,ENDURANCE 42-30-1V,0,0
2/22/2021,ENDURANCE 44-32,193.53,0
2/22/2021,ENDURANCE UNIT 23-5,232.66,0
2/22/2021,ENDURANCE UNIT 42-5,186,186
2/22/2021,ENDURANCE UNIT 44-29,89.69,0
2/22/2021,ENDURANCE/WEST SLOPE 32 CP,119,119
2/22/2021,FTUN 1495 S08-23V,1772.19,0
2/22/2021,FTUN 1495 S08-24V,1190.85,0
2/22/2021,FTUN 1495 S08-SW1 CP,5918.9,0
2/22/2021,FTUN 1495 S17-02V,1539.57,0
2/22/2021,FTUN 1495 S17-03V,1416.29,0
2/22/2021,PM-PB-05V-16V CP,716,716
2/22/2021,POLAR BAR 2,257.89,0
2/22/2021,POWDER MOUNTAIN UNIT 34-26X,32.66,32.66
2/22/2021,WEST SLOPE UNIT 33-32,6.55,0
2/23/2021,BARRICADE 11-7,214,214
2/23/2021,BARRICADE 14-01V,123.04,0
2/23/2021,BARRICADE 1496-S26-05V,195.24,195.24
2/23/2021,BARRICADE 1496-S26-16V,234.56,234.56
2/23/2021,BARRICADE 1595-S31 CP,1421.88,0
2/23/2021,BARRICADE 1595-S31-11V,465.31,0
2/23/2021,BARRICADE 1595-S31-16V,1030.8,0
2/23/2021,BARRICADE 21-11N1MH,266.47,0
2/23/2021,BARRICADE 22-06 CP,503.39,0
2/23/2021,BARRICADE 22-06-4H,346.95,0
2/23/2021,BARRICADE 22-06-5H,247.11,0
2/23/2021,BARRICADE 23-31 CP,914.78,0
2/23/2021,BARRICADE 23-31-2H,152.74,0
2/23/2021,BARRICADE 23-31-3H,851.84,0
2/23/2021,BARRICADE 24-36 CP,1093,0
2/23/2021,BARRICADE 24-36S1LH,310.2,0
2/23/2021,BARRICADE 24-36S2MH,726.19,0
2/23/2021,BARRICADE 32NE-6D,0,0
2/23/2021,BARRICADE 34-24V,126,0
2/23/2021,BARRICADE 41-01,109,0
2/23/2021,BARRICADE 41-6 5 CP,1710.46,0
2/23/2021,BARRICADE 41-6S1LH,928.09,0
2/23/2021,BARRICADE 41-6S1MH,763.4,0
2/23/2021,BARRICADE 41SW-6D,170.16,0
2/23/2021,BARRICADE 41SW/32NE TB,,
2/23/2021,BARRICADE UNIT 14-01 CP,742.49,0
2/23/2021,BARRICADE UNIT 14-01H,695.16,0
2/23/2021,BARRICADE UNIT 24-36,159.25,0
2/23/2021,BARRICADE UNIT 33-12,160,160
2/23/2021,BARRICADE UNIT 44-1 SWD INFO ONLY,0,0
2/23/2021,CEPO FEDERAL 20-17,779.6,0
2/23/2021,CEPO FEDERAL 23-7,162,0
2/23/2021,CEPO FEDERAL 3-19ST,0,0
2/23/2021,ENDURANCE 11-21-1V,31,0
2/23/2021,ENDURANCE 1595 S29-18V,419.6,392.95
2/23/2021,ENDURANCE 1595 S29-29V,146.83,137.5
2/23/2021,ENDURANCE 1595 S32-13V,200.01,187.31
2/23/2021,ENDURANCE 1595 S32-19V,183.33,171.69
2/23/2021,ENDURANCE 1595 S32-21V,172.87,161.89
2/23/2021,ENDURANCE 1595 S32-25V,238.43,223.29
2/23/2021,ENDURANCE 1595 S32-26V,685.33,641.8
2/23/2021,ENDURANCE 1595-S32-29S NW1 CP,2056.63,1926
2/23/2021,ENDURANCE 21-32,10.23,9.58
2/23/2021,ENDURANCE 41-29S1 CP,814.16,0
2/23/2021,ENDURANCE 41-29S1LH,223.6,0
2/23/2021,ENDURANCE 41-29S1MH,116.67,0
2/23/2021,ENDURANCE 41-29S1UH,592.26,0
2/23/2021,ENDURANCE 42-10 INJ INFO ONLY,,
2/23/2021,ENDURANCE 42-30-1V,18,0
2/23/2021,ENDURANCE 44-32,208.91,0
2/23/2021,ENDURANCE UNIT 23-5,176.07,0
2/23/2021,ENDURANCE UNIT 42-5,181,181
2/23/2021,ENDURANCE UNIT 44-29,54.18,0
2/23/2021,ENDURANCE/WEST SLOPE 32 CP,126,126
2/23/2021,FTUN 1495 S08-23V,1762.2,0
2/23/2021,FTUN 1495 S08-24V,1158.96,0
2/23/2021,FTUN 1495 S08-SW1 CP,5827.85,0
2/23/2021,FTUN 1495 S17-02V,1511.02,0
2/23/2021,FTUN 1495 S17-03V,1395.67,0
2/23/2021,PM-PB-05V-16V CP,665,665
2/23/2021,POLAR BAR 2,257.66,0
2/23/2021,POWDER MOUNTAIN UNIT 34-26X,31.87,31.87
2/23/2021,WEST SLOPE UNIT 33-32,0,0
2/24/2021,BARRICADE 11-7,217,217
2/24/2021,BARRICADE 14-01V,179.1,0
2/24/2021,BARRICADE 1496-S26-05V,187.59,187.59
2/24/2021,BARRICADE 1496-S26-16V,228.79,228.79
2/24/2021,BARRICADE 1595-S31 CP,1379.3,0
2/24/2021,BARRICADE 1595-S31-11V,463.94,0
2/24/2021,BARRICADE 1595-S31-16V,985.21,0
2/24/2021,BARRICADE 21-11N1MH,239.57,0
2/24/2021,BARRICADE 22-06 CP,495.61,0
2/24/2021,BARRICADE 22-06-4H,346.52,0
2/24/2021,BARRICADE 22-06-5H,241.79,0
2/24/2021,BARRICADE 23-31 CP,894.66,0
2/24/2021,BARRICADE 23-31-2H,144.23,0
2/24/2021,BARRICADE 23-31-3H,835.88,0
2/24/2021,BARRICADE 24-36 CP,1066,0
2/24/2021,BARRICADE 24-36S1LH,303.63,0
2/24/2021,BARRICADE 24-36S2MH,722.75,0
2/24/2021,BARRICADE 32NE-6D,43.26,43.26
2/24/2021,BARRICADE 34-24V,116,0
2/24/2021,BARRICADE 41-01,77,0
2/24/2021,BARRICADE 41-6 5 CP,1705.02,0
2/24/2021,BARRICADE 41-6S1LH,886.03,0
2/24/2021,BARRICADE 41-6S1MH,763.15,0
2/24/2021,BARRICADE 41SW-6D,173.88,0
2/24/2021,BARRICADE 41SW/32NE TB,,
2/24/2021,BARRICADE UNIT 14-01 CP,764.05,0
2/24/2021,BARRICADE UNIT 14-01H,667.14,0
2/24/2021,BARRICADE UNIT 24-36,154.34,0
2/24/2021,BARRICADE UNIT 33-12,122,122
2/24/2021,BARRICADE UNIT 44-1 SWD INFO ONLY,0,0
2/24/2021,CEPO FEDERAL 20-17,795.01,0
2/24/2021,CEPO FEDERAL 23-7,158,0
2/24/2021,CEPO FEDERAL 3-19ST,0,0
2/24/2021,ENDURANCE 11-21-1V,11,0
2/24/2021,ENDURANCE 1595 S29-18V,606.12,578.88
2/24/2021,ENDURANCE 1595 S29-29V,231.97,221.54
2/24/2021,ENDURANCE 1595 S32-13V,292.23,279.1
2/24/2021,ENDURANCE 1595 S32-19V,245.45,234.42
2/24/2021,ENDURANCE 1595 S32-21V,267.99,255.94
2/24/2021,ENDURANCE 1595 S32-25V,429.56,410.26
2/24/2021,ENDURANCE 1595 S32-26V,667.1,637.12
2/24/2021,ENDURANCE 1595-S32-29S NW1 CP,2747.47,2624
2/24/2021,ENDURANCE 21-32,7.05,6.74
2/24/2021,ENDURANCE 41-29S1 CP,862.3,0
2/24/2021,ENDURANCE 41-29S1LH,233.68,0
2/24/2021,ENDURANCE 41-29S1MH,145.55,0
2/24/2021,ENDURANCE 41-29S1UH,599.1,0
2/24/2021,ENDURANCE 42-10 INJ INFO ONLY,,
2/24/2021,ENDURANCE 42-30-1V,0,0
2/24/2021,ENDURANCE 44-32,192.55,0
2/24/2021,ENDURANCE UNIT 23-5,163.33,0
2/24/2021,ENDURANCE UNIT 42-5,168,168
2/24/2021,ENDURANCE UNIT 44-29,19.27,0
2/24/2021,ENDURANCE/WEST SLOPE 32 CP,89,89
2/24/2021,FTUN 1495 S08-23V,1804.55,0
2/24/2021,FTUN 1495 S08-24V,1106.43,0
2/24/2021,FTUN 1495 S08-SW1 CP,5726.21,0
2/24/2021,FTUN 1495 S17-02V,1473.62,0
2/24/2021,FTUN 1495 S17-03V,1341.62,0
2/24/2021,PM-PB-05V-16V CP,332,332
2/24/2021,POLAR BAR 2,251.14,0
2/24/2021,POWDER MOUNTAIN UNIT 34-26X,9.46,9.46
2/24/2021,WEST SLOPE UNIT 33-32,8.79,0
2/25/2021,BARRICADE 11-7,208,208
2/25/2021,BARRICADE 14-01V,100.29,0
2/25/2021,BARRICADE 1496-S26-05V,78.9,78.9
2/25/2021,BARRICADE 1496-S26-16V,77.11,77.11
2/25/2021,BARRICADE 1595-S31 CP,1194.79,0
2/25/2021,BARRICADE 1595-S31-11V,458.11,0
2/25/2021,BARRICADE 1595-S31-16V,825.05,0
2/25/2021,BARRICADE 21-11N1MH,255.31,0
2/25/2021,BARRICADE 22-06 CP,476.86,0
2/25/2021,BARRICADE 22-06-4H,341.28,0
2/25/2021,BARRICADE 22-06-5H,237.04,0
2/25/2021,BARRICADE 23-31 CP,797.2,0
2/25/2021,BARRICADE 23-31-2H,152.64,0
2/25/2021,BARRICADE 23-31-3H,792.98,0
2/25/2021,BARRICADE 24-36 CP,1063,0
2/25/2021,BARRICADE 24-36S1LH,306.35,0
2/25/2021,BARRICADE 24-36S2MH,719.33,0
2/25/2021,BARRICADE 32NE-6D,59.69,59.69
2/25/2021,BARRICADE 34-24V,120,0
2/25/2021,BARRICADE 41-01,106,0
2/25/2021,BARRICADE 41-6 5 CP,1680.73,0
2/25/2021,BARRICADE 41-6S1LH,843.54,0
2/25/2021,BARRICADE 41-6S1MH,766.01,0
2/25/2021,BARRICADE 41SW-6D,166.6,0
2/25/2021,BARRICADE 41SW/32NE TB,,
2/25/2021,BARRICADE UNIT 14-01 CP,690.54,0
2/25/2021,BARRICADE UNIT 14-01H,667.84,0
2/25/2021,BARRICADE UNIT 24-36,143.85,0
2/25/2021,BARRICADE UNIT 33-12,113,113
2/25/2021,BARRICADE UNIT 44-1 SWD INFO ONLY,0,0
2/25/2021,CEPO FEDERAL 20-17,1421.07,0
2/25/2021,CEPO FEDERAL 23-7,157,0
2/25/2021,CEPO FEDERAL 3-19ST,0,0
2/25/2021,ENDURANCE 11-21-1V,30,0
2/25/2021,ENDURANCE 1595 S29-18V,294.9,280.84
2/25/2021,ENDURANCE 1595 S29-29V,216.19,205.88
2/25/2021,ENDURANCE 1595 S32-13V,264.89,252.25
2/25/2021,ENDURANCE 1595 S32-19V,250.38,238.44
2/25/2021,ENDURANCE 1595 S32-21V,253.07,241
2/25/2021,ENDURANCE 1595 S32-25V,396.04,377.15
2/25/2021,ENDURANCE 1595 S32-26V,887.13,844.82
2/25/2021,ENDURANCE 1595-S32-29S NW1 CP,2577.95,2455
2/25/2021,ENDURANCE 21-32,15.36,14.62
2/25/2021,ENDURANCE 41-29S1 CP,887,0
2/25/2021,ENDURANCE 41-29S1LH,235.99,0
2/25/2021,ENDURANCE 41-29S1MH,156.92,0
2/25/2021,ENDURANCE 41-29S1UH,593.08,0
2/25/2021,ENDURANCE 42-10 INJ INFO ONLY,,
2/25/2021,ENDURANCE 42-30-1V,0,0
2/25/2021,ENDURANCE 44-32,216.75,0
2/25/2021,ENDURANCE UNIT 23-5,155.08,0
2/25/2021,ENDURANCE UNIT 42-5,68,68
2/25/2021,ENDURANCE UNIT 44-29,77.89,0
2/25/2021,ENDURANCE/WEST SLOPE 32 CP,100,100
2/25/2021,FTUN 1495 S08-23V,1593.52,0
2/25/2021,FTUN 1495 S08-24V,977.04,0
2/25/2021,FTUN 1495 S08-SW1 CP,5157.6,0
2/25/2021,FTUN 1495 S17-02V,1373.52,0
2/25/2021,FTUN 1495 S17-03V,1213.52,0
2/25/2021,PM-PB-05V-16V CP,399,399
2/25/2021,POLAR BAR 2,195.48,0
2/25/2021,POWDER MOUNTAIN UNIT 34-26X,0.01,0.01
2/25/2021,WEST SLOPE UNIT 33-32,10.02,0
2/26/2021,BARRICADE 11-7,219,219
2/26/2021,BARRICADE 14-01V,111.04,0
2/26/2021,BARRICADE 1496-S26-05V,104.97,104.97
2/26/2021,BARRICADE 1496-S26-16V,43.61,43.61
2/26/2021,BARRICADE 1595-S31 CP,1297.91,0
2/26/2021,BARRICADE 1595-S31-11V,460.47,0
2/26/2021,BARRICADE 1595-S31-16V,916.28,0
2/26/2021,BARRICADE 21-11N1MH,89.91,0
2/26/2021,BARRICADE 22-06 CP,476.39,0
2/26/2021,BARRICADE 22-06-4H,344.08,0
2/26/2021,BARRICADE 22-06-5H,225.57,0
2/26/2021,BARRICADE 23-31 CP,855,0
2/26/2021,BARRICADE 23-31-2H,155.04,0
2/26/2021,BARRICADE 23-31-3H,818.06,0
2/26/2021,BARRICADE 24-36 CP,1051,0
2/26/2021,BARRICADE 24-36S1LH,307.1,0
2/26/2021,BARRICADE 24-36S2MH,710.33,0
2/26/2021,BARRICADE 32NE-6D,40.69,40.69
2/26/2021,BARRICADE 34-24V,118,0
2/26/2021,BARRICADE 41-01,90,0
2/26/2021,BARRICADE 41-6 5 CP,1633.06,0
2/26/2021,BARRICADE 41-6S1LH,840.61,0
2/26/2021,BARRICADE 41-6S1MH,759.42,0
2/26/2021,BARRICADE 41SW-6D,170.28,0
2/26/2021,BARRICADE 41SW/32NE TB,,
2/26/2021,BARRICADE UNIT 14-01 CP,700.82,0
2/26/2021,BARRICADE UNIT 14-01H,658,0
2/26/2021,BARRICADE UNIT 24-36,145.97,0
2/26/2021,BARRICADE UNIT 33-12,117,117
2/26/2021,BARRICADE UNIT 44-1 SWD INFO ONLY,0,0
2/26/2021,CEPO FEDERAL 20-17,1253.53,0
2/26/2021,CEPO FEDERAL 23-7,153,0
2/26/2021,CEPO FEDERAL 3-19ST,0,0
2/26/2021,ENDURANCE 11-21-1V,22,0
2/26/2021,ENDURANCE 1595 S29-18V,474.74,451.35
2/26/2021,ENDURANCE 1595 S29-29V,189.06,179.74
2/26/2021,ENDURANCE 1595 S32-13V,267.66,254.47
2/26/2021,ENDURANCE 1595 S32-19V,233.9,222.38
2/26/2021,ENDURANCE 1595 S32-21V,225.37,214.27
2/26/2021,ENDURANCE 1595 S32-25V,437.42,415.87
2/26/2021,ENDURANCE 1595 S32-26V,908.99,864.2
2/26/2021,ENDURANCE 1595-S32-29S NW1 CP,2749.47,2614
2/26/2021,ENDURANCE 21-32,12.32,11.72
2/26/2021,ENDURANCE 41-29S1 CP,865,0
2/26/2021,ENDURANCE 41-29S1LH,236.51,0
2/26/2021,ENDURANCE 41-29S1MH,159.61,0
2/26/2021,ENDURANCE 41-29S1UH,604.24,0
2/26/2021,ENDURANCE 42-10 INJ INFO ONLY,,
2/26/2021,ENDURANCE 42-30-1V,142,0
2/26/2021,ENDURANCE 44-32,238.28,0
2/26/2021,ENDURANCE UNIT 23-5,160.51,0
2/26/2021,ENDURANCE UNIT 42-5,76,76
2/26/2021,ENDURANCE UNIT 44-29,106.13,0
2/26/2021,ENDURANCE/WEST SLOPE 32 CP,100,100
2/26/2021,FTUN 1495 S08-23V,1774.99,0
2/26/2021,FTUN 1495 S08-24V,1033.77,0
2/26/2021,FTUN 1495 S08-SW1 CP,5426.86,0
2/26/2021,FTUN 1495 S17-02V,1338.18,0
2/26/2021,FTUN 1495 S17-03V,1279.92,0
2/26/2021,PM-PB-05V-16V CP,396,396
2/26/2021,POLAR BAR 2,176.71,0
2/26/2021,POWDER MOUNTAIN UNIT 34-26X,31.08,31.08
2/26/2021,WEST SLOPE UNIT 33-32,0,0
2/27/2021,BARRICADE 11-7,212,212
2/27/2021,BARRICADE 14-01V,139.11,0
2/27/2021,BARRICADE 1496-S26-05V,114,114
2/27/2021,BARRICADE 1496-S26-16V,70,70
2/27/2021,BARRICADE 1595-S31 CP,1322.66,0
2/27/2021,BARRICADE 1595-S31-11V,460.39,0
2/27/2021,BARRICADE 1595-S31-16V,933.44,0
2/27/2021,BARRICADE 21-11N1MH,18.03,0
2/27/2021,BARRICADE 22-06 CP,468.78,0
2/27/2021,BARRICADE 22-06-4H,344.63,0
2/27/2021,BARRICADE 22-06-5H,223.08,0
2/27/2021,BARRICADE 23-31 CP,844.11,0
2/27/2021,BARRICADE 23-31-2H,152.21,0
2/27/2021,BARRICADE 23-31-3H,742.22,0
2/27/2021,BARRICADE 24-36 CP,1045,0
2/27/2021,BARRICADE 24-36S1LH,302.07,0
2/27/2021,BARRICADE 24-36S2MH,708.3,0
2/27/2021,BARRICADE 32NE-6D,25.51,25.51
2/27/2021,BARRICADE 34-24V,120,0
2/27/2021,BARRICADE 41-01,91,0
2/27/2021,BARRICADE 41-6 5 CP,1623.49,0
2/27/2021,BARRICADE 41-6S1LH,844.88,0
2/27/2021,BARRICADE 41-6S1MH,752.67,0
2/27/2021,BARRICADE 41SW-6D,164.56,0
2/27/2021,BARRICADE 41SW/32NE TB,,
2/27/2021,BARRICADE UNIT 14-01 CP,694.89,0
2/27/2021,BARRICADE UNIT 14-01H,642.16,0
2/27/2021,BARRICADE UNIT 24-36,144.45,0
2/27/2021,BARRICADE UNIT 33-12,118,118
2/27/2021,BARRICADE UNIT 44-1 SWD INFO ONLY,0,0
2/27/2021,CEPO FEDERAL 20-17,1156.53,0
2/27/2021,CEPO FEDERAL 23-7,153,0
2/27/2021,CEPO FEDERAL 3-19ST,0,0
2/27/2021,ENDURANCE 11-21-1V,29,0
2/27/2021,ENDURANCE 1595 S29-18V,296.24,273.58
2/27/2021,ENDURANCE 1595 S29-29V,127.88,118.09
2/27/2021,ENDURANCE 1595 S32-13V,210.18,194.11
2/27/2021,ENDURANCE 1595 S32-19V,205.49,189.77
2/27/2021,ENDURANCE 1595 S32-21V,188.97,174.52
2/27/2021,ENDURANCE 1595 S32-25V,315.01,290.92
2/27/2021,ENDURANCE 1595 S32-26V,468.69,432.84
2/27/2021,ENDURANCE 1595-S32-29S NW1 CP,1812.65,1674
2/27/2021,ENDURANCE 21-32,0.19,0.17
2/27/2021,ENDURANCE 41-29S1 CP,856.6,0
2/27/2021,ENDURANCE 41-29S1LH,226.1,0
2/27/2021,ENDURANCE 41-29S1MH,154.3,0
2/27/2021,ENDURANCE 41-29S1UH,599.18,0
2/27/2021,ENDURANCE 42-10 INJ INFO ONLY,,
2/27/2021,ENDURANCE 42-30-1V,199,0
2/27/2021,ENDURANCE 44-32,171.18,0
2/27/2021,ENDURANCE UNIT 23-5,154.39,0
2/27/2021,ENDURANCE UNIT 42-5,158,158
2/27/2021,ENDURANCE UNIT 44-29,66.81,0
2/27/2021,ENDURANCE/WEST SLOPE 32 CP,118,118
2/27/2021,FTUN 1495 S08-23V,1503.61,0
2/27/2021,FTUN 1495 S08-24V,904.14,0
2/27/2021,FTUN 1495 S08-SW1 CP,4964.51,0
2/27/2021,FTUN 1495 S17-02V,1292,0
2/27/2021,FTUN 1495 S17-03V,1264.77,0
2/27/2021,PM-PB-05V-16V CP,353,353
2/27/2021,POLAR BAR 2,201.58,0
2/27/2021,POWDER MOUNTAIN UNIT 34-26X,19.12,19.12
2/27/2021,WEST SLOPE UNIT 33-32,0,0
2/28/2021,BARRICADE 11-7,213,213
2/28/2021,BARRICADE 14-01V,78.16,0
2/28/2021,BARRICADE 1496-S26-05V,53.31,53.31
2/28/2021,BARRICADE 1496-S26-16V,60.07,60.07
2/28/2021,BARRICADE 1595-S31 CP,1240.89,0
2/28/2021,BARRICADE 1595-S31-11V,452.99,0
2/28/2021,BARRICADE 1595-S31-16V,870.64,0
2/28/2021,BARRICADE 21-11N1MH,332.91,0
2/28/2021,BARRICADE 22-06 CP,429.16,0
2/28/2021,BARRICADE 22-06-4H,344.78,0
2/28/2021,BARRICADE 22-06-5H,188.09,0
2/28/2021,BARRICADE 23-31 CP,809.95,0
2/28/2021,BARRICADE 23-31-2H,149.47,0
2/28/2021,BARRICADE 23-31-3H,710.44,0
2/28/2021,BARRICADE 24-36 CP,1023,0
2/28/2021,BARRICADE 24-36S1LH,301.05,0
2/28/2021,BARRICADE 24-36S2MH,712.3,0
2/28/2021,BARRICADE 32NE-6D,16.37,16.37
2/28/2021,BARRICADE 34-24V,117,0
2/28/2021,BARRICADE 41-01,77,0
2/28/2021,BARRICADE 41-6 5 CP,1302.57,0
2/28/2021,BARRICADE 41-6S1LH,689.68,0
2/28/2021,BARRICADE 41-6S1MH,593.53,0
2/28/2021,BARRICADE 41SW-6D,140.21,0
2/28/2021,BARRICADE 41SW/32NE TB,,
2/28/2021,BARRICADE UNIT 14-01 CP,637.98,0
2/28/2021,BARRICADE UNIT 14-01H,638.02,0
2/28/2021,BARRICADE UNIT 24-36,137.91,0
2/28/2021,BARRICADE UNIT 33-12,111,111
2/28/2021,BARRICADE UNIT 44-1 SWD INFO ONLY,0,0
2/28/2021,CEPO FEDERAL 20-17,1138.28,0
2/28/2021,CEPO FEDERAL 23-7,153,0
2/28/2021,CEPO FEDERAL 3-19ST,0,0
2/28/2021,ENDURANCE 11-21-1V,21,0
2/28/2021,ENDURANCE 1595 S29-18V,612.74,575.93
2/28/2021,ENDURANCE 1595 S29-29V,219.44,206.26
2/28/2021,ENDURANCE 1595 S32-13V,299.04,281.07
2/28/2021,ENDURANCE 1595 S32-19V,282.72,265.74
2/28/2021,ENDURANCE 1595 S32-21V,282.01,265.07
2/28/2021,ENDURANCE 1595 S32-25V,421.11,395.81
2/28/2021,ENDURANCE 1595 S32-26V,659.75,620.12
2/28/2021,ENDURANCE 1595-S32-29S NW1 CP,2776.8,2610
2/28/2021,ENDURANCE 21-32,0,0
2/28/2021,ENDURANCE 41-29S1 CP,840.6,0
2/28/2021,ENDURANCE 41-29S1LH,235.05,0
2/28/2021,ENDURANCE 41-29S1MH,148.75,0
2/28/2021,ENDURANCE 41-29S1UH,593.82,0
2/28/2021,ENDURANCE 42-10 INJ INFO ONLY,,
2/28/2021,ENDURANCE 42-30-1V,165,0
2/28/2021,ENDURANCE 44-32,178.59,0
2/28/2021,ENDURANCE UNIT 23-5,145.73,0
2/28/2021,ENDURANCE UNIT 42-5,87,87
2/28/2021,ENDURANCE UNIT 44-29,86.27,0
2/28/2021,ENDURANCE/WEST SLOPE 32 CP,110,110
2/28/2021,FTUN 1495 S08-23V,1531.15,0
2/28/2021,FTUN 1495 S08-24V,931.9,0
2/28/2021,FTUN 1495 S08-SW1 CP,5080.15,0
2/28/2021,FTUN 1495 S17-02V,1358.52,0
2/28/2021,FTUN 1495 S17-03V,1258.58,0
2/28/2021,PM-PB-05V-16V CP,448,448
2/28/2021,POLAR BAR 2,233.03,0
2/28/2021,POWDER MOUNTAIN UNIT 34-26X,8.91,8.91
2/28/2021,WEST SLOPE UNIT 33-32,6.75,0
